10
2 1
24 9 779
25 9 780
26 9 781
27 9 782
28 9 783
29 9 784
30 9 785
31 9 786
32 9 787
33 9 788
34 9 789
35 9 790
36 9 791
37 9 792
38 9 793
39 9 794
40 9 795
41 9 796
42 9 797
43 9 798
44 9 799
45 9 800
46 9 801
47 9 802
48 9 803
49 9 804
50 9 805
51 9 806
52 9 807
53 9 808
54 9 809
55 9 810
56 9 811
57 9 812
58 9 813
59 9 814
60 9 815
61 9 816
62 9 817
63 9 818
64 9 819
65 9 820
66 9 821
67 9 822
68 9 823
69 9 824
70 9 825
71 9 826
72 9 827
73 9 828
74 9 829
75 9 830
76 9 831
77 9 832
78 9 833
79 9 834
80 9 835
81 9 836
82 9 837
83 9 838
84 9 839
85 9 840
86 9 841
87 9 842
88 9 843
89 9 844
90 9 845
91 9 846
92 9 847
93 9 848
94 9 849
95 9 850
96 9 851
97 9 852
98 9 853
99 9 854
100 9 855
11 10 856
12 10 857
13 10 858
14 10 859
15 10 860
16 10 861
17 10 862
18 10 863
19 10 864
20 10 865
21 10 866
22 10 867
23 10 868
24 10 869
25 10 870
26 10 871
27 10 872
28 10 873
29 10 874
30 10 875
31 10 876
32 10 877
33 10 878
34 10 879
35 10 880
36 10 881
37 10 882
38 10 883
39 10 884
40 10 885
41 10 886
42 10 887
43 10 888
44 10 889
45 10 890
46 10 891
47 10 892
48 10 893
49 10 894
50 10 895
51 10 896
52 10 897
53 10 898
54 10 899
55 10 900
56 10 901
57 10 902
58 10 903
59 10 904
60 10 905
61 10 906
62 10 907
63 10 908
64 10 909
65 10 910
66 10 911
67 10 912
68 10 913
69 10 914
70 10 915
71 10 916
72 10 917
73 10 918
74 10 919
75 10 920
76 10 921
77 10 922
78 10 923
79 10 924
80 10 925
81 10 926
82 10 927
83 10 928
84 10 929
85 10 930
86 10 931
87 10 932
88 10 933
89 10 934
90 10 935
91 10 936
92 10 937
93 10 938
94 10 939
95 10 940
96 10 941
97 10 942
98 10 943
99 10 944
100 10 945
12 11 946
13 11 947
14 11 948
15 11 949
16 11 950
17 11 951
18 11 952
19 11 953
20 11 954
21 11 955
22 11 956
23 11 957
24 11 958
25 11 959
26 11 960
27 11 961
28 11 962
29 11 963
30 11 964
31 11 965
32 11 966
33 11 967
34 11 968
35 11 969
36 11 970
37 11 971
38 11 972
39 11 973
40 11 974
41 11 975
42 11 976
43 11 977
44 11 978
45 11 979
46 11 980
47 11 981
48 11 982
49 11 983
50 11 984
51 11 985
52 11 986
53 11 987
54 11 988
55 11 989
56 11 990
57 11 991
58 11 992
59 11 993
60 11 994
61 11 995
62 11 996
63 11 997
64 11 998
65 11 999
66 11 1000
67 11 1001
68 11 1002
69 11 1003
70 11 1004
71 11 1005
72 11 1006
73 11 1007
74 11 1008
75 11 1009
76 11 1010
77 11 1011
78 11 1012
79 11 1013
80 11 1014
81 11 1015
82 11 1016
83 11 1017
84 11 1018
85 11 1019
86 11 1020
87 11 1021
88 11 1022
89 11 1023
90 11 1024
91 11 1025
92 11 1026
93 11 1027
94 11 1028
95 11 1029
96 11 1030
97 11 1031
98 11 1032
99 11 1033
100 11 1034
13 12 1035
14 12 1036
15 12 1037
16 12 1038
17 12 1039
18 12 1040
19 12 1041
20 12 1042
21 12 1043
22 12 1044
23 12 1045
24 12 1046
25 12 1047
26 12 1048
27 12 1049
28 12 1050
29 12 1051
30 12 1052
31 12 1053
32 12 1054
33 12 1055
34 12 1056
35 12 1057
36 12 1058
37 12 1059
38 12 1060
39 12 1061
40 12 1062
41 12 1063
42 12 1064
43 12 1065
44 12 1066
45 12 1067
46 12 1068
47 12 1069
48 12 1070
49 12 1071
50 12 1072
51 12 1073
52 12 1074
53 12 1075
54 12 1076
55 12 1077
56 12 1078
57 12 1079
58 12 1080
59 12 1081
60 12 1082
61 12 1083
62 12 1084
63 12 1085
64 12 1086
65 12 1087
66 12 1088
67 12 1089
68 12 1090
69 12 1091
70 12 1092
71 12 1093
72 12 1094
73 12 1095
74 12 1096
75 12 1097
76 12 1098
77 12 1099
78 12 1100
79 12 1101
80 12 1102
81 12 1103
82 12 1104
83 12 1105
84 12 1106
85 12 1107
86 12 1108
87 12 1109
88 12 1110
89 12 1111
90 12 1112
91 12 1113
92 12 1114
93 12 1115
94 12 1116
95 12 1117
96 12 1118
97 12 1119
98 12 1120
99 12 1121
100 12 1122
14 13 1123
15 13 1124
16 13 1125
17 13 1126
18 13 1127
19 13 1128
20 13 1129
21 13 1130
22 13 1131
23 13 1132
24 13 1133
25 13 1134
26 13 1135
27 13 1136
28 13 1137
29 13 1138
30 13 1139
31 13 1140
32 13 1141
33 13 1142
34 13 1143
35 13 1144
36 13 1145
37 13 1146
38 13 1147
39 13 1148
40 13 1149
41 13 1150
42 13 1151
43 13 1152
44 13 1153
45 13 1154
46 13 1155
47 13 1156
48 13 1157
49 13 1158
50 13 1159
51 13 1160
52 13 1161
53 13 1162
54 13 1163
55 13 1164
56 13 1165
57 13 1166
58 13 1167
59 13 1168
60 13 1169
61 13 1170
62 13 1171
63 13 1172
64 13 1173
65 13 1174
66 13 1175
67 13 1176
68 13 1177
69 13 1178
70 13 1179
71 13 1180
72 13 1181
73 13 1182
74 13 1183
75 13 1184
76 13 1185
77 13 1186
78 13 1187
79 13 1188
80 13 1189
81 13 1190
82 13 1191
83 13 1192
84 13 1193
85 13 1194
86 13 1195
87 13 1196
88 13 1197
89 13 1198
90 13 1199
91 13 1200
92 13 1201
93 13 1202
94 13 1203
95 13 1204
96 13 1205
97 13 1206
98 13 1207
99 13 1208
100 13 1209
15 14 1210
16 14 1211
17 14 1212
18 14 1213
19 14 1214
20 14 1215
21 14 1216
22 14 1217
23 14 1218
24 14 1219
25 14 1220
26 14 1221
27 14 1222
28 14 1223
29 14 1224
30 14 1225
31 14 1226
32 14 1227
33 14 1228
34 14 1229
35 14 1230
36 14 1231
37 14 1232
38 14 1233
39 14 1234
40 14 1235
41 14 1236
42 14 1237
43 14 1238
44 14 1239
45 14 1240
46 14 1241
47 14 1242
48 14 1243
49 14 1244
50 14 1245
51 14 1246
52 14 1247
53 14 1248
54 14 1249
55 14 1250
56 14 1251
57 14 1252
58 14 1253
59 14 1254
60 14 1255
61 14 1256
62 14 1257
63 14 1258
64 14 1259
65 14 1260
66 14 1261
67 14 1262
68 14 1263
69 14 1264
70 14 1265
71 14 1266
72 14 1267
73 14 1268
74 14 1269
75 14 1270
76 14 1271
77 14 1272
78 14 1273
79 14 1274
80 14 1275
81 14 1276
82 14 1277
83 14 1278
84 14 1279
85 14 1280
86 14 1281
87 14 1282
88 14 1283
89 14 1284
90 14 1285
91 14 1286
92 14 1287
93 14 1288
94 14 1289
95 14 1290
96 14 1291
97 14 1292
98 14 1293
99 14 1294
100 14 1295
16 15 1296
17 15 1297
18 15 1298
19 15 1299
20 15 1300
21 15 1301
22 15 1302
23 15 1303
24 15 1304
25 15 1305
26 15 1306
27 15 1307
28 15 1308
29 15 1309
30 15 1310
31 15 1311
32 15 1312
33 15 1313
34 15 1314
35 15 1315
36 15 1316
37 15 1317
38 15 1318
39 15 1319
40 15 1320
41 15 1321
42 15 1322
43 15 1323
44 15 1324
45 15 1325
46 15 1326
47 15 1327
48 15 1328
49 15 1329
50 15 1330
51 15 1331
52 15 1332
53 15 1333
54 15 1334
55 15 1335
56 15 1336
57 15 1337
58 15 1338
59 15 1339
60 15 1340
61 15 1341
62 15 1342
63 15 1343
64 15 1344
65 15 1345
66 15 1346
67 15 1347
68 15 1348
69 15 1349
70 15 1350
71 15 1351
72 15 1352
73 15 1353
74 15 1354
75 15 1355
76 15 1356
77 15 1357
78 15 1358
79 15 1359
80 15 1360
81 15 1361
82 15 1362
83 15 1363
84 15 1364
85 15 1365
86 15 1366
87 15 1367
88 15 1368
89 15 1369
90 15 1370
91 15 1371
92 15 1372
93 15 1373
94 15 1374
95 15 1375
96 15 1376
97 15 1377
98 15 1378
99 15 1379
100 15 1380
17 16 1381
18 16 1382
19 16 1383
20 16 1384
21 16 1385
22 16 1386
23 16 1387
24 16 1388
25 16 1389
26 16 1390
27 16 1391
28 16 1392
29 16 1393
30 16 1394
31 16 1395
32 16 1396
33 16 1397
34 16 1398
35 16 1399
36 16 1400
37 16 1401
38 16 1402
39 16 1403
40 16 1404
41 16 1405
42 16 1406
43 16 1407
44 16 1408
45 16 1409
46 16 1410
47 16 1411
48 16 1412
49 16 1413
50 16 1414
51 16 1415
52 16 1416
53 16 1417
54 16 1418
55 16 1419
56 16 1420
57 16 1421
58 16 1422
59 16 1423
60 16 1424
61 16 1425
62 16 1426
63 16 1427
64 16 1428
65 16 1429
66 16 1430
67 16 1431
68 16 1432
69 16 1433
70 16 1434
71 16 1435
72 16 1436
73 16 1437
74 16 1438
75 16 1439
76 16 1440
77 16 1441
78 16 1442
79 16 1443
80 16 1444
81 16 1445
82 16 1446
83 16 1447
84 16 1448
85 16 1449
86 16 1450
87 16 1451
88 16 1452
89 16 1453
90 16 1454
91 16 1455
92 16 1456
93 16 1457
94 16 1458
95 16 1459
96 16 1460
97 16 1461
98 16 1462
99 16 1463
100 16 1464
18 17 1465
19 17 1466
20 17 1467
21 17 1468
22 17 1469
23 17 1470
24 17 1471
25 17 1472
26 17 1473
27 17 1474
28 17 1475
29 17 1476
30 17 1477
31 17 1478
32 17 1479
33 17 1480
34 17 1481
35 17 1482
36 17 1483
37 17 1484
38 17 1485
39 17 1486
40 17 1487
41 17 1488
42 17 1489
43 17 1490
44 17 1491
45 17 1492
46 17 1493
47 17 1494
48 17 1495
49 17 1496
50 17 1497
51 17 1498
52 17 1499
53 17 1500
54 17 1501
55 17 1502
56 17 1503
57 17 1504
58 17 1505
59 17 1506
60 17 1507
61 17 1508
62 17 1509
63 17 1510
64 17 1511
65 17 1512
66 17 1513
67 17 1514
68 17 1515
69 17 1516
70 17 1517
71 17 1518
72 17 1519
73 17 1520
74 17 1521
75 17 1522
76 17 1523
77 17 1524
78 17 1525
79 17 1526
80 17 1527
81 17 1528
82 17 1529
83 17 1530
84 17 1531
85 17 1532
86 17 1533
87 17 1534
88 17 1535
89 17 1536
90 17 1537
91 17 1538
92 17 1539
93 17 1540
94 17 1541
95 17 1542
96 17 1543
97 17 1544
98 17 1545
99 17 1546
100 17 1547
19 18 1548
20 18 1549
21 18 1550
22 18 1551
23 18 1552
24 18 1553
25 18 1554
26 18 1555
27 18 1556
28 18 1557
29 18 1558
30 18 1559
31 18 1560
32 18 1561
33 18 1562
34 18 1563
35 18 1564
36 18 1565
37 18 1566
38 18 1567
39 18 1568
40 18 1569
41 18 1570
42 18 1571
43 18 1572
44 18 1573
45 18 1574
46 18 1575
47 18 1576
48 18 1577
49 18 1578
50 18 1579
51 18 1580
52 18 1581
53 18 1582
54 18 1583
55 18 1584
56 18 1585
57 18 1586
58 18 1587
59 18 1588
60 18 1589
61 18 1590
62 18 1591
63 18 1592
64 18 1593
65 18 1594
66 18 1595
67 18 1596
68 18 1597
69 18 1598
70 18 1599
71 18 1600
72 18 1601
73 18 1602
74 18 1603
75 18 1604
76 18 1605
77 18 1606
78 18 1607
79 18 1608
80 18 1609
81 18 1610
82 18 1611
83 18 1612
84 18 1613
85 18 1614
86 18 1615
87 18 1616
88 18 1617
89 18 1618
90 18 1619
91 18 1620
92 18 1621
93 18 1622
94 18 1623
95 18 1624
96 18 1625
97 18 1626
98 18 1627
99 18 1628
100 18 1629
20 19 1630
21 19 1631
22 19 1632
23 19 1633
24 19 1634
25 19 1635
26 19 1636
27 19 1637
28 19 1638
29 19 1639
30 19 1640
31 19 1641
32 19 1642
33 19 1643
34 19 1644
35 19 1645
36 19 1646
37 19 1647
38 19 1648
39 19 1649
40 19 1650
41 19 1651
42 19 1652
43 19 1653
44 19 1654
45 19 1655
46 19 1656
47 19 1657
48 19 1658
49 19 1659
50 19 1660
51 19 1661
52 19 1662
53 19 1663
54 19 1664
55 19 1665
56 19 1666
57 19 1667
58 19 1668
59 19 1669
60 19 1670
61 19 1671
62 19 1672
63 19 1673
64 19 1674
65 19 1675
66 19 1676
67 19 1677
68 19 1678
69 19 1679
70 19 1680
71 19 1681
72 19 1682
73 19 1683
74 19 1684
75 19 1685
76 19 1686
77 19 1687
78 19 1688
79 19 1689
80 19 1690
81 19 1691
82 19 1692
83 19 1693
84 19 1694
85 19 1695
86 19 1696
87 19 1697
88 19 1698
89 19 1699
90 19 1700
91 19 1701
92 19 1702
93 19 1703
94 19 1704
95 19 1705
96 19 1706
97 19 1707
98 19 1708
99 19 1709
100 19 1710
21 20 1711
22 20 1712
23 20 1713
24 20 1714
25 20 1715
26 20 1716
27 20 1717
28 20 1718
29 20 1719
30 20 1720
31 20 1721
32 20 1722
33 20 1723
34 20 1724
35 20 1725
36 20 1726
37 20 1727
38 20 1728
39 20 1729
40 20 1730
41 20 1731
42 20 1732
43 20 1733
44 20 1734
45 20 1735
46 20 1736
47 20 1737
48 20 1738
49 20 1739
50 20 1740
51 20 1741
52 20 1742
53 20 1743
54 20 1744
55 20 1745
56 20 1746
57 20 1747
58 20 1748
59 20 1749
60 20 1750
61 20 1751
62 20 1752
63 20 1753
64 20 1754
65 20 1755
66 20 1756
67 20 1757
68 20 1758
69 20 1759
70 20 1760
71 20 1761
72 20 1762
73 20 1763
74 20 1764
75 20 1765
76 20 1766
77 20 1767
78 20 1768
79 20 1769
80 20 1770
81 20 1771
82 20 1772
83 20 1773
84 20 1774
85 20 1775
86 20 1776
87 20 1777
88 20 1778
89 20 1779
90 20 1780
91 20 1781
92 20 1782
93 20 1783
94 20 1784
95 20 1785
96 20 1786
97 20 1787
98 20 1788
99 20 1789
100 20 1790
22 21 1791
23 21 1792
24 21 1793
25 21 1794
26 21 1795
27 21 1796
28 21 1797
29 21 1798
30 21 1799
31 21 1800
32 21 1801
33 21 1802
34 21 1803
35 21 1804
36 21 1805
37 21 1806
38 21 1807
39 21 1808
40 21 1809
41 21 1810
42 21 1811
43 21 1812
44 21 1813
45 21 1814
46 21 1815
47 21 1816
48 21 1817
49 21 1818
50 21 1819
51 21 1820
52 21 1821
53 21 1822
54 21 1823
55 21 1824
56 21 1825
57 21 1826
58 21 1827
59 21 1828
60 21 1829
61 21 1830
62 21 1831
63 21 1832
64 21 1833
65 21 1834
66 21 1835
67 21 1836
68 21 1837
69 21 1838
70 21 1839
71 21 1840
72 21 1841
73 21 1842
74 21 1843
75 21 1844
76 21 1845
77 21 1846
78 21 1847
79 21 1848
80 21 1849
81 21 1850
82 21 1851
83 21 1852
84 21 1853
85 21 1854
86 21 1855
87 21 1856
88 21 1857
89 21 1858
90 21 1859
91 21 1860
92 21 1861
93 21 1862
94 21 1863
95 21 1864
96 21 1865
97 21 1866
98 21 1867
99 21 1868
100 21 1869
23 22 1870
24 22 1871
25 22 1872
26 22 1873
27 22 1874
28 22 1875
29 22 1876
30 22 1877
31 22 1878
32 22 1879
33 22 1880
34 22 1881
35 22 1882
36 22 1883
37 22 1884
38 22 1885
39 22 1886
40 22 1887
41 22 1888
42 22 1889
43 22 1890
44 22 1891
45 22 1892
46 22 1893
47 22 1894
48 22 1895
49 22 1896
50 22 1897
51 22 1898
52 22 1899
53 22 1900
54 22 1901
55 22 1902
56 22 1903
57 22 1904
58 22 1905
59 22 1906
60 22 1907
61 22 1908
62 22 1909
63 22 1910
64 22 1911
65 22 1912
66 22 1913
67 22 1914
68 22 1915
69 22 1916
70 22 1917
71 22 1918
72 22 1919
73 22 1920
74 22 1921
75 22 1922
76 22 1923
77 22 1924
78 22 1925
79 22 1926
80 22 1927
81 22 1928
82 22 1929
83 22 1930
84 22 1931
85 22 1932
86 22 1933
87 22 1934
88 22 1935
89 22 1936
90 22 1937
91 22 1938
92 22 1939
93 22 1940
94 22 1941
95 22 1942
96 22 1943
97 22 1944
98 22 1945
99 22 1946
100 22 1947
24 23 1948
25 23 1949
26 23 1950
27 23 1951
28 23 1952
29 23 1953
30 23 1954
31 23 1955
32 23 1956
33 23 1957
34 23 1958
35 23 1959
36 23 1960
37 23 1961
38 23 1962
39 23 1963
40 23 1964
41 23 1965
42 23 1966
43 23 1967
44 23 1968
45 23 1969
46 23 1970
47 23 1971
48 23 1972
49 23 1973
50 23 1974
51 23 1975
52 23 1976
53 23 1977
54 23 1978
55 23 1979
56 23 1980
57 23 1981
58 23 1982
59 23 1983
60 23 1984
61 23 1985
62 23 1986
63 23 1987
64 23 1988
65 23 1989
66 23 1990
67 23 1991
68 23 1992
69 23 1993
70 23 1994
71 23 1995
72 23 1996
73 23 1997
74 23 1998
75 23 1999
76 23 2000
77 23 2001
78 23 2002
79 23 2003
80 23 2004
81 23 2005
82 23 2006
83 23 2007
84 23 2008
85 23 2009
86 23 2010
87 23 2011
88 23 2012
89 23 2013
90 23 2014
91 23 2015
92 23 2016
93 23 2017
94 23 2018
95 23 2019
96 23 2020
97 23 2021
98 23 2022
99 23 2023
100 23 2024
25 24 2025
26 24 2026
27 24 2027
28 24 2028
29 24 2029
30 24 2030
31 24 2031
32 24 2032
33 24 2033
34 24 2034
35 24 2035
36 24 2036
37 24 2037
38 24 2038
39 24 2039
40 24 2040
41 24 2041
42 24 2042
43 24 2043
44 24 2044
45 24 2045
46 24 2046
47 24 2047
48 24 2048
49 24 2049
50 24 2050
51 24 2051
52 24 2052
53 24 2053
54 24 2054
55 24 2055
56 24 2056
57 24 2057
58 24 2058
59 24 2059
60 24 2060
61 24 2061
62 24 2062
63 24 2063
64 24 2064
65 24 2065
66 24 2066
67 24 2067
68 24 2068
69 24 2069
70 24 2070
71 24 2071
72 24 2072
73 24 2073
74 24 2074
75 24 2075
76 24 2076
77 24 2077
78 24 2078
79 24 2079
80 24 2080
81 24 2081
82 24 2082
83 24 2083
84 24 2084
85 24 2085
86 24 2086
87 24 2087
88 24 2088
89 24 2089
90 24 2090
91 24 2091
92 24 2092
93 24 2093
94 24 2094
95 24 2095
96 24 2096
97 24 2097
98 24 2098
99 24 2099
100 24 2100
26 25 2101
27 25 2102
28 25 2103
29 25 2104
30 25 2105
31 25 2106
32 25 2107
33 25 2108
34 25 2109
35 25 2110
36 25 2111
37 25 2112
38 25 2113
39 25 2114
40 25 2115
41 25 2116
42 25 2117
43 25 2118
44 25 2119
45 25 2120
46 25 2121
47 25 2122
48 25 2123
49 25 2124
50 25 2125
51 25 2126
52 25 2127
53 25 2128
54 25 2129
55 25 2130
56 25 2131
57 25 2132
58 25 2133
59 25 2134
60 25 2135
61 25 2136
62 25 2137
63 25 2138
64 25 2139
65 25 2140
66 25 2141
67 25 2142
68 25 2143
69 25 2144
70 25 2145
71 25 2146
72 25 2147
73 25 2148
74 25 2149
75 25 2150
76 25 2151
77 25 2152
78 25 2153
79 25 2154
80 25 2155
81 25 2156
82 25 2157
83 25 2158
84 25 2159
85 25 2160
86 25 2161
87 25 2162
88 25 2163
89 25 2164
90 25 2165
91 25 2166
92 25 2167
93 25 2168
94 25 2169
95 25 2170
96 25 2171
97 25 2172
98 25 2173
99 25 2174
100 25 2175
27 26 2176
28 26 2177
29 26 2178
30 26 2179
31 26 2180
32 26 2181
33 26 2182
34 26 2183
35 26 2184
36 26 2185
37 26 2186
38 26 2187
39 26 2188
40 26 2189
41 26 2190
42 26 2191
43 26 2192
44 26 2193
45 26 2194
46 26 2195
47 26 2196
48 26 2197
49 26 2198
50 26 2199
51 26 2200
52 26 2201
53 26 2202
54 26 2203
55 26 2204
56 26 2205
57 26 2206
58 26 2207
59 26 2208
60 26 2209
61 26 2210
62 26 2211
63 26 2212
64 26 2213
65 26 2214
66 26 2215
67 26 2216
68 26 2217
69 26 2218
70 26 2219
71 26 2220
72 26 2221
73 26 2222
74 26 2223
75 26 2224
76 26 2225
77 26 2226
78 26 2227
79 26 2228
80 26 2229
81 26 2230
82 26 2231
83 26 2232
84 26 2233
85 26 2234
86 26 2235
87 26 2236
88 26 2237
89 26 2238
90 26 2239
91 26 2240
92 26 2241
93 26 2242
94 26 2243
95 26 2244
96 26 2245
97 26 2246
98 26 2247
99 26 2248
100 26 2249
28 27 2250
29 27 2251
30 27 2252
31 27 2253
32 27 2254
33 27 2255
34 27 2256
35 27 2257
36 27 2258
37 27 2259
38 27 2260
39 27 2261
40 27 2262
41 27 2263
42 27 2264
43 27 2265
44 27 2266
45 27 2267
46 27 2268
47 27 2269
48 27 2270
49 27 2271
50 27 2272
51 27 2273
52 27 2274
53 27 2275
54 27 2276
55 27 2277
56 27 2278
57 27 2279
58 27 2280
59 27 2281
60 27 2282
61 27 2283
62 27 2284
63 27 2285
64 27 2286
65 27 2287
66 27 2288
67 27 2289
68 27 2290
69 27 2291
70 27 2292
71 27 2293
72 27 2294
73 27 2295
74 27 2296
75 27 2297
76 27 2298
77 27 2299
78 27 2300
79 27 2301
80 27 2302
81 27 2303
82 27 2304
83 27 2305
84 27 2306
85 27 2307
86 27 2308
87 27 2309
88 27 2310
89 27 2311
90 27 2312
91 27 2313
92 27 2314
93 27 2315
94 27 2316
95 27 2317
96 27 2318
97 27 2319
98 27 2320
99 27 2321
100 27 2322
29 28 2323
30 28 2324
31 28 2325
32 28 2326
33 28 2327
34 28 2328
35 28 2329
36 28 2330
37 28 2331
38 28 2332
39 28 2333
40 28 2334
41 28 2335
42 28 2336
43 28 2337
44 28 2338
45 28 2339
46 28 2340
47 28 2341
48 28 2342
49 28 2343
50 28 2344
51 28 2345
52 28 2346
53 28 2347
54 28 2348
55 28 2349
56 28 2350
57 28 2351
58 28 2352
59 28 2353
60 28 2354
61 28 2355
62 28 2356
63 28 2357
64 28 2358
65 28 2359
66 28 2360
67 28 2361
68 28 2362
69 28 2363
70 28 2364
71 28 2365
72 28 2366
73 28 2367
74 28 2368
75 28 2369
76 28 2370
77 28 2371
78 28 2372
79 28 2373
80 28 2374
81 28 2375
82 28 2376
83 28 2377
84 28 2378
85 28 2379
86 28 2380
87 28 2381
88 28 2382
89 28 2383
90 28 2384
91 28 2385
92 28 2386
93 28 2387
94 28 2388
95 28 2389
96 28 2390
97 28 2391
98 28 2392
99 28 2393
100 28 2394
30 29 2395
31 29 2396
32 29 2397
33 29 2398
34 29 2399
35 29 2400
36 29 2401
37 29 2402
38 29 2403
39 29 2404
40 29 2405
41 29 2406
42 29 2407
43 29 2408
44 29 2409
45 29 2410
46 29 2411
47 29 2412
48 29 2413
49 29 2414
50 29 2415
51 29 2416
52 29 2417
53 29 2418
54 29 2419
55 29 2420
56 29 2421
57 29 2422
58 29 2423
59 29 2424
60 29 2425
61 29 2426
62 29 2427
63 29 2428
64 29 2429
65 29 2430
66 29 2431
67 29 2432
68 29 2433
69 29 2434
70 29 2435
71 29 2436
72 29 2437
73 29 2438
74 29 2439
75 29 2440
76 29 2441
77 29 2442
78 29 2443
79 29 2444
80 29 2445
81 29 2446
82 29 2447
83 29 2448
84 29 2449
85 29 2450
86 29 2451
87 29 2452
88 29 2453
89 29 2454
90 29 2455
91 29 2456
92 29 2457
93 29 2458
94 29 2459
95 29 2460
96 29 2461
97 29 2462
98 29 2463
99 29 2464
100 29 2465
31 30 2466
32 30 2467
33 30 2468
34 30 2469
35 30 2470
36 30 2471
37 30 2472
38 30 2473
39 30 2474
40 30 2475
41 30 2476
42 30 2477
43 30 2478
44 30 2479
45 30 2480
46 30 2481
47 30 2482
48 30 2483
49 30 2484
50 30 2485
51 30 2486
52 30 2487
53 30 2488
54 30 2489
55 30 2490
56 30 2491
57 30 2492
58 30 2493
59 30 2494
60 30 2495
61 30 2496
62 30 2497
63 30 2498
64 30 2499
65 30 2500
66 30 2501
67 30 2502
68 30 2503
69 30 2504
70 30 2505
71 30 2506
72 30 2507
73 30 2508
74 30 2509
75 30 2510
76 30 2511
77 30 2512
78 30 2513
79 30 2514
80 30 2515
81 30 2516
82 30 2517
83 30 2518
84 30 2519
85 30 2520
86 30 2521
87 30 2522
88 30 2523
89 30 2524
90 30 2525
91 30 2526
92 30 2527
93 30 2528
94 30 2529
95 30 2530
96 30 2531
97 30 2532
98 30 2533
99 30 2534
100 30 2535
32 31 2536
33 31 2537
34 31 2538
35 31 2539
36 31 2540
37 31 2541
38 31 2542
39 31 2543
40 31 2544
41 31 2545
42 31 2546
43 31 2547
44 31 2548
45 31 2549
46 31 2550
47 31 2551
48 31 2552
49 31 2553
50 31 2554
51 31 2555
52 31 2556
53 31 2557
54 31 2558
55 31 2559
56 31 2560
57 31 2561
58 31 2562
59 31 2563
60 31 2564
61 31 2565
62 31 2566
63 31 2567
64 31 2568
65 31 2569
66 31 2570
67 31 2571
68 31 2572
69 31 2573
70 31 2574
71 31 2575
72 31 2576
73 31 2577
74 31 2578
75 31 2579
76 31 2580
77 31 2581
78 31 2582
79 31 2583
80 31 2584
81 31 2585
82 31 2586
83 31 2587
84 31 2588
85 31 2589
86 31 2590
87 31 2591
88 31 2592
89 31 2593
90 31 2594
91 31 2595
92 31 2596
93 31 2597
94 31 2598
95 31 2599
96 31 2600
97 31 2601
98 31 2602
99 31 2603
100 31 2604
33 32 2605
34 32 2606
35 32 2607
36 32 2608
37 32 2609
38 32 2610
39 32 2611
40 32 2612
41 32 2613
42 32 2614
43 32 2615
44 32 2616
45 32 2617
46 32 2618
47 32 2619
48 32 2620
49 32 2621
50 32 2622
51 32 2623
52 32 2624
53 32 2625
54 32 2626
55 32 2627
56 32 2628
57 32 2629
58 32 2630
59 32 2631
60 32 2632
61 32 2633
62 32 2634
63 32 2635
64 32 2636
65 32 2637
66 32 2638
67 32 2639
68 32 2640
69 32 2641
70 32 2642
71 32 2643
72 32 2644
73 32 2645
74 32 2646
75 32 2647
76 32 2648
77 32 2649
78 32 2650
79 32 2651
80 32 2652
81 32 2653
82 32 2654
83 32 2655
84 32 2656
85 32 2657
86 32 2658
87 32 2659
88 32 2660
89 32 2661
90 32 2662
91 32 2663
92 32 2664
93 32 2665
94 32 2666
95 32 2667
96 32 2668
97 32 2669
98 32 2670
99 32 2671
100 32 2672
34 33 2673
35 33 2674
36 33 2675
37 33 2676
38 33 2677
39 33 2678
40 33 2679
41 33 2680
42 33 2681
43 33 2682
44 33 2683
45 33 2684
46 33 2685
47 33 2686
48 33 2687
49 33 2688
50 33 2689
51 33 2690
52 33 2691
53 33 2692
54 33 2693
55 33 2694
56 33 2695
57 33 2696
58 33 2697
59 33 2698
60 33 2699
61 33 2700
62 33 2701
63 33 2702
64 33 2703
65 33 2704
66 33 2705
67 33 2706
68 33 2707
69 33 2708
70 33 2709
71 33 2710
72 33 2711
73 33 2712
74 33 2713
75 33 2714
76 33 2715
77 33 2716
78 33 2717
79 33 2718
80 33 2719
81 33 2720
82 33 2721
83 33 2722
84 33 2723
85 33 2724
86 33 2725
87 33 2726
88 33 2727
89 33 2728
90 33 2729
91 33 2730
92 33 2731
93 33 2732
94 33 2733
95 33 2734
96 33 2735
97 33 2736
98 33 2737
99 33 2738
100 33 2739
35 34 2740
36 34 2741
37 34 2742
38 34 2743
39 34 2744
40 34 2745
41 34 2746
42 34 2747
43 34 2748
44 34 2749
45 34 2750
46 34 2751
47 34 2752
48 34 2753
49 34 2754
50 34 2755
51 34 2756
52 34 2757
53 34 2758
54 34 2759
55 34 2760
56 34 2761
57 34 2762
58 34 2763
59 34 2764
60 34 2765
61 34 2766
62 34 2767
63 34 2768
64 34 2769
65 34 2770
66 34 2771
67 34 2772
68 34 2773
69 34 2774
70 34 2775
71 34 2776
72 34 2777
73 34 2778
74 34 2779
75 34 2780
76 34 2781
77 34 2782
78 34 2783
79 34 2784
80 34 2785
81 34 2786
82 34 2787
83 34 2788
84 34 2789
85 34 2790
86 34 2791
87 34 2792
88 34 2793
89 34 2794
90 34 2795
91 34 2796
92 34 2797
93 34 2798
94 34 2799
95 34 2800
96 34 2801
97 34 2802
98 34 2803
99 34 2804
100 34 2805
36 35 2806
37 35 2807
38 35 2808
